sample_id,temperature_C,humidity_pct,power_kW,airflow_cfm,water_flow_L,smoke_ppm,water_leak,motion_detected,door_open,hour_of_day,cooling_mode,PUE,WUE,alert_flag,temperature_C_raw,humidity_pct_raw,power_kW_raw,airflow_cfm_raw,water_flow_L_raw,smoke_ppm_raw,temperature_C_delta,humidity_pct_delta,power_kW_delta,airflow_cfm_delta,water_flow_L_delta,smoke_ppm_delta,temperature_C_rollstd,humidity_pct_rollstd,power_kW_rollstd,airflow_cfm_rollstd,water_flow_L_rollstd,smoke_ppm_rollstd,hour_sin,hour_cos,flag_temp_high,flag_smoke_warn,flag_smoke_crit,flag_humidity_low,flag_humidity_high,flag_power_high,flag_airflow_low,flag_night_motion,label_encoded
1141,0.3723063321914024,0.35282791125416724,0.39349661281917636,0.737256125663747,0.18135046923773016,0.12425091037686256,0,0,0,7,air,1.509,0.654,0,23.96,49.92,54.97,735.2,11.67,52.4,-0.0506,0.0308,-0.1797,-0.1381,-0.1064,-0.0488,0.0814,0.1874,0.0802,0.1095,0.1833,0.0271,0.9659,-0.2588,0,0,0,0,0,0,0,0,0
1142,0.36015029285003863,0.33018163007242207,0.39962480458572136,0.7533936444810599,0.18574290042805872,0.14480009940072833,0,1,1,2,security_alert,1.542,0.985,2,20.8,46.78,54.48,827.3,9.07,57.7,-0.0122,-0.0226,0.0061,0.0161,0.0044,0.0205,0.0372,0.0766,0.0726,0.0649,0.0426,0.0208,0.5,0.866,0,0,0,0,0,0,0,1,4
1143,0.20388993258923627,0.3680595470743766,0.321000521104742,0.6500142965882726,0.11967341460686726,0.11115677597560861,0,0,0,0,air,1.469,0.766,0,20.37,48.82,65.85,855.1,7.51,50.5,-0.1563,0.0379,-0.0786,-0.1034,-0.0661,-0.0336,0.0821,0.0182,0.0933,0.0819,0.0614,0.0234,0.0,1.0,0,0,0,0,0,0,0,0,0
1144,0.1797988728036246,0.4745085642027822,0.3181240229286084,0.6224917321328552,0.11332879177639274,0.11717816624771812,0,0,0,13,air,1.403,0.997,0,19.43,42.13,72.34,733.8,9.56,47.2,-0.0241,0.1064,-0.0029,-0.0275,-0.0063,0.006,0.1088,0.0614,0.1037,0.0996,0.0702,0.0252,-0.2588,-0.9659,0,0,0,0,0,0,0,0,0
1145,0.0787932368217481,0.5308368778020462,0.19143303804064593,0.50078141626312,0.03326859920082155,0.05686868590325636,0,0,0,9,air,1.406,0.75,0,20.28,59.17,57.77,836.7,7.33,39.1,-0.101,0.0563,-0.1267,-0.1217,-0.0801,-0.0603,0.1254,0.0868,0.0839,0.1016,0.0621,0.0327,0.7071,-0.7071,0,0,0,0,0,0,0,0,0
1146,0.15228202011271952,0.48502701459937936,0.4113809275664406,0.640457125249864,0.13706012140191765,0.07885153927762431,0,0,0,2,evaporative,1.266,1.881,1,30.61,41.95,107.73,1270.1,62.71,75.4,0.0735,-0.0458,0.2199,0.1397,0.1038,0.022,0.1036,0.0847,0.0879,0.09,0.0551,0.0343,0.5,0.866,0,0,0,0,0,0,0,0,2
1147,0.1739418720300585,0.3866823772847454,0.4245544554455445,0.6187315335734812,0.14767516344521156,0.08840930161430607,0,0,0,9,humidity_warn,1.512,0.735,1,22.76,29.67,57.64,744.1,14.29,67.7,0.0217,-0.0983,0.0132,-0.0217,0.0106,0.0096,0.0478,0.0691,0.0935,0.0605,0.0451,0.0245,0.7071,-0.7071,0,0,0,0,0,0,0,0,3
1148,0.1722842303016907,0.22769858604437299,0.43489317352787893,0.6075031628753508,0.1608931276753668,0.0897473883414415,0,0,0,2,humidity_warn,1.582,0.838,1,20.22,21.16,68.33,812.1,14.01,51.9,-0.0017,-0.159,0.0103,-0.0112,0.0132,0.0013,0.0419,0.12,0.1031,0.0556,0.0507,0.0217,0.5,0.866,0,0,0,1,0,0,0,0,3
1149,0.32125096695767485,0.23327393953327968,0.5388223032829598,0.734618764174186,0.23993655377169523,0.11870740822158718,0,0,0,14,evaporative,1.235,2.149,1,32.91,43.1,97.27,1220.6,48.43,77.5,0.149,0.0056,0.1039,0.1271,0.079,0.029,0.0881,0.1399,0.1272,0.0836,0.0738,0.0223,-0.5,-0.866,0,0,0,1,0,0,0,0,2
1150,0.6411758205326556,0.08986665133923455,0.7830328295987492,0.550943509544768,0.22580349971022154,0.4720578818087109,0,0,1,11,emergency,2.392,0.294,2,49.23,34.22,116.35,133.3,0.38,408.8,0.3199,-0.1434,0.2442,-0.1837,-0.0141,0.3534,0.2065,0.1536,0.1563,0.067,0.0472,0.1698,0.2588,-0.9659,0,1,0,1,0,1,0,0,1
1151,0.5317714664603823,0.1315955856995057,0.5968108389786346,0.4481386364318849,0.1191243607080762,0.443289017175299,0,0,0,17,air,1.474,0.908,0,20.71,49.21,63.06,876.4,10.25,45.3,-0.1094,0.0417,-0.1862,-0.1028,-0.1067,-0.0288,0.2119,0.1146,0.1462,0.1045,0.052,0.1971,-0.9659,-0.2588,0,1,0,1,0,0,0,0,0
1152,0.5054702177036137,0.2725313254397057,0.5839291297550808,0.4748778261874328,0.10505231263535705,0.42398233725520185,0,1,0,0,security_alert,1.569,0.741,2,20.38,54.19,54.55,846.5,7.37,47.5,-0.0263,0.1409,-0.0129,0.0267,-0.0141,-0.0193,0.1863,0.0767,0.1265,0.1146,0.061,0.1885,0.0,1.0,0,1,0,0,0,0,0,1,4
1153,0.5146425019339154,0.420996666283481,0.5607087024491921,0.4610904314697285,0.10509298329452674,0.4235044491383677,0,0,0,12,air,1.408,0.898,0,21.05,46.99,62.76,759.3,14.03,51.4,0.0092,0.1485,-0.0232,-0.0138,0.0,-0.0005,0.1152,0.13,0.0978,0.1191,0.0679,0.1454,0.0,-1.0,0,1,0,0,0,0,0,0,0
1154,0.3954028069399933,0.44151626623749873,0.4017509119332985,0.3635863938259629,0.028144096145438266,0.39626482647882477,0,0,0,17,air,1.566,0.676,0,22.12,46.67,59.14,847.2,10.59,49.0,-0.1192,0.0205,-0.159,-0.0975,-0.0769,-0.0272,0.0874,0.1611,0.1356,0.0669,0.0707,0.028,-0.9659,-0.2588,0,0,0,0,0,0,0,0,0
1155,0.29229749143551764,0.531239222899184,0.3351328817092234,0.37202072809455855,0.029852263830566036,0.47664560773031817,0,0,0,12,emergency,2.675,0.499,2,39.9,49.83,100.37,165.6,1.22,492.9,-0.1031,0.0897,-0.0666,0.0084,0.0017,0.0804,0.1022,0.1577,0.1192,0.0522,0.0446,0.0297,0.0,-1.0,0,1,0,0,0,0,0,0,1
1156,0.31893026853796,0.3766237498563054,0.3543095362167794,0.3642914310558456,0.030950371628148177,0.49394515755971213,0,0,0,10,humidity_warn,1.487,0.638,1,23.12,22.31,67.66,846.8,10.79,63.4,0.0266,-0.1546,0.0192,-0.0077,0.0011,0.0173,0.1029,0.0946,0.1171,0.0558,0.0413,0.0408,0.5,-0.866,0,1,0,0,0,0,0,0,3
1157,0.4747485910045308,0.3924301643867112,0.514726420010422,0.4085259891084805,0.11444723490355971,0.5188909172584515,0,0,0,8,evaporative,1.311,2.872,1,34.48,56.94,93.03,1015.9,48.43,73.6,0.1558,0.0158,0.1604,0.0442,0.0835,0.0249,0.0961,0.0606,0.0997,0.0418,0.044,0.0507,0.866,-0.5,0,1,0,0,0,0,0,0,2
1158,0.4795004972925183,0.43927462926773186,0.5356122980719122,0.4276925567652893,0.10968876778070383,0.5224272893230237,0,0,0,11,air,1.535,0.799,0,21.48,55.14,67.77,832.7,11.69,55.1,0.0048,0.0468,0.0209,0.0192,-0.0048,0.0035,0.0863,0.0603,0.092,0.0292,0.0452,0.0513,0.2588,-0.9659,0,1,0,0,0,0,0,0,0
1159,0.4804950823295391,0.4631279457408899,0.534570088587806,0.3904039210514979,0.10273408506268367,0.49862846110468617,0,0,0,2,air,1.439,0.844,0,22.21,50.82,58.89,704.4,7.17,24.1,0.001,0.0239,-0.001,-0.0373,-0.007,-0.0238,0.095,0.0615,0.1011,0.0261,0.0432,0.0189,0.5,0.866,0,1,0,0,0,0,0,0,0
1160,0.27362139462924073,0.7186170824232674,0.35364252214695147,0.5506301596648201,0.5584081504000977,0.0711097517849121,1,0,0,12,emergency,1.713,5.04,2,21.18,94.28,56.97,779.2,225.3,45.6,-0.2069,0.2555,-0.1809,0.1602,0.4557,-0.4275,0.101,0.1389,0.0958,0.0723,0.2125,0.196,0.0,-1.0,0,0,0,0,0,0,0,0,1
1161,0.3562824621505136,0.8725428210139097,0.44260552371026574,0.62348400675269,0.6537605108234793,0.07416823573265027,0,0,0,3,evaporative,1.268,2.704,1,30.6,49.09,89.0,1125.8,57.68,66.6,0.0827,0.1539,0.089,0.0729,0.0954,0.0031,0.0941,0.2082,0.0784,0.1018,0.2744,0.2415,0.7071,0.7071,0,0,0,0,1,0,0,0,2
1162,0.2053265554204884,0.8226520289688473,0.32533611255862405,0.5466088362054896,0.5685148092037703,0.0516119166180814,0,0,0,20,air,1.498,0.66,0,20.82,48.26,64.9,721.5,6.51,50.0,-0.151,-0.0499,-0.1173,-0.0769,-0.0852,-0.0226,0.1227,0.2016,0.0983,0.0961,0.2695,0.244,-0.866,0.5,0,0,0,0,1,0,0,0,0
1163,0.27759973477732336,0.7853488906770894,0.3763210005211046,0.6460713105989292,0.65715651086415,0.09079874219847647,0,0,0,16,evaporative,1.211,2.401,1,28.02,48.65,80.0,1213.6,55.28,96.1,0.0723,-0.0373,0.051,0.0995,0.0886,0.0392,0.1051,0.1607,0.0837,0.1001,0.2313,0.1913,-0.866,-0.5,0,0,0,0,0,0,0,0,2
1164,0.5064648027406342,0.7174675250028739,0.5701302761855132,0.48634120929552427,0.6615082713953088,0.4573389278102211,0,0,0,13,emergency,2.563,0.229,2,42.92,39.01,105.38,92.7,9.31,407.6,0.2289,-0.0679,0.1938,-0.1597,0.0044,0.3665,0.1152,0.0671,0.0976,0.0644,0.0517,0.1729,-0.2588,-0.9659,0,1,0,0,0,0,0,0,1
1165,0.503702066526688,0.4365731693298083,0.5828869202709741,0.4843305475658589,0.22328191884169965,0.46546302579640053,0,0,1,13,air,1.406,0.755,0,20.93,45.41,60.03,771.5,9.8,54.1,-0.0028,-0.2809,0.0128,-0.002,-0.4382,0.0081,0.1345,0.1719,0.1147,0.0754,0.1882,0.2137,-0.2588,-0.9659,0,1,0,0,0,0,0,0,0
1166,0.48458393192617977,0.4414587883664789,0.5778843147472641,0.4993191168233634,0.22629154762025808,0.4934672694428781,0,0,0,3,evaporative,1.251,2.021,1,28.87,49.94,87.8,1183.2,59.16,95.9,-0.0191,0.0049,-0.005,0.015,0.003,0.028,0.1432,0.1879,0.1252,0.0683,0.2245,0.2204,0.7071,0.7071,0,1,0,0,0,0,0,0,2
1167,0.4694441374737539,0.47703759052764694,0.5583324648254298,0.5024526156228416,0.22627121229067323,0.478843893067755,0,0,0,18,air,1.516,0.996,0,19.45,54.45,60.21,733.5,6.5,34.7,-0.0151,0.0356,-0.0196,0.0031,-0.0,-0.0146,0.0966,0.1666,0.0881,0.0689,0.2377,0.1718,-1.0,-0.0,0,1,0,0,0,0,0,0,0
1168,0.3990496187424024,0.4273192320956434,0.476039603960396,0.41552413642731534,0.1345792111925654,0.45131753753811155,0,0,0,13,air,1.529,0.692,0,21.65,40.0,60.26,880.7,10.19,67.3,-0.0704,-0.0497,-0.0823,-0.0869,-0.0917,-0.0275,0.0438,0.123,0.044,0.0356,0.209,0.017,-0.2588,-0.9659,0,1,0,0,0,0,0,0,0
1169,0.1600176815117691,0.5073859064260262,0.25646690984887943,0.6061453133955769,0.13636872019603258,0.10876733539143815,0,1,1,5,security_alert,1.583,0.86,2,21.29,52.94,52.71,822.7,10.19,49.2,-0.239,0.0801,-0.2196,0.1906,0.0018,-0.3426,0.1417,0.0334,0.1376,0.0683,0.0492,0.1633,0.9659,0.2588,0,0,0,0,0,0,0,1,4
1170,0.16068073820311635,0.5288251523163583,0.2470453361125584,0.6021762149162376,0.13807688788116032,0.1206189606889235,0,0,0,22,air,1.456,0.632,0,20.99,49.14,57.77,756.3,10.64,66.5,0.0007,0.0214,-0.0094,-0.004,0.0017,0.0119,0.1624,0.0428,0.1611,0.0801,0.0493,0.1977,-0.5,0.866,0,0,0,0,0,0,0,0,0
1171,0.046634987291413355,0.5330785147718129,0.07070349140177168,0.4937571564542894,0.044717389757094494,0.07990289313465934,0,0,1,11,air,1.591,0.607,0,18.55,50.68,45.5,768.0,13.25,53.3,-0.114,0.0043,-0.1763,-0.1084,-0.0934,-0.0407,0.1787,0.0437,0.1953,0.0806,0.0642,0.1991,0.2588,-0.9659,0,0,0,0,0,0,0,0,0
1172,0.06796331086307861,0.5182492240487413,0.09696717040125047,0.5126625992111417,0.053095545546054446,0.09079874219847647,0,0,0,4,air,1.559,0.71,0,21.38,51.87,66.51,805.9,10.62,46.1,0.0213,-0.0148,0.0263,0.0189,0.0084,0.0109,0.1398,0.0434,0.1617,0.0801,0.048,0.1579,0.866,0.5,0,0,0,0,0,0,0,0,0
1173,0.21107304674549665,0.5764168295206347,0.2742678478374152,0.5857775711989682,0.14995272035871524,0.07818249591405665,0,0,0,11,evaporative,1.25,2.671,1,34.6,50.12,102.79,1160.7,57.82,54.1,0.1431,0.0582,0.1773,0.0731,0.0969,-0.0126,0.0693,0.0263,0.097,0.0529,0.0511,0.0185,0.2588,-0.9659,0,0,0,0,0,0,0,0,2
1174,0.1990275168526907,0.5202609495344295,0.2767274622199061,0.5991993910567334,0.1489359538794725,0.07369034761581619,0,0,0,3,air,1.596,0.914,0,20.2,43.17,53.3,874.1,9.69,44.5,-0.012,-0.0562,0.0025,0.0134,-0.001,-0.0045,0.0755,0.0237,0.1009,0.0515,0.0533,0.019,0.7071,0.7071,0,0,0,0,0,0,0,0,0
1175,0.2014587247209636,0.3682894585584551,0.2861490359562271,0.5937941056276334,0.14948500777826357,0.05696426352662315,0,0,1,18,humidity_warn,1.542,0.831,1,21.21,22.7,60.03,735.6,10.91,49.0,0.0024,-0.152,0.0094,-0.0054,0.0005,-0.0167,0.0808,0.079,0.1074,0.0498,0.0552,0.0123,-1.0,-0.0,0,0,0,0,0,0,0,0,3
1176,0.2575975245883524,0.2362627888263018,0.3231266284523189,0.6185487461435119,0.1390326483716485,0.05295000334521685,0,0,0,18,humidity_warn,1.638,0.678,1,23.63,27.71,54.37,862.8,8.11,49.1,0.0561,-0.132,0.037,0.0248,-0.0105,-0.004,0.0709,0.1394,0.0886,0.0406,0.0422,0.0156,-1.0,-0.0,0,0,0,1,0,0,0,0,3
1177,0.24941982539507124,0.24850557535348905,0.28594059405940575,0.5935068682376811,0.1378735345853118,0.05954485935752721,0,1,1,5,security_alert,1.503,0.732,2,20.64,54.0,57.59,710.0,10.05,53.0,-0.0082,0.0122,-0.0372,-0.025,-0.0012,0.0066,0.0277,0.1548,0.0197,0.0124,0.0061,0.011,0.9659,0.2588,0,0,0,1,0,0,0,1,4
1178,0.10056359818764493,0.2729336705368435,0.0468577384054194,0.4856883970456328,0.04237882685483625,0.06403700765576767,0,0,0,10,air,1.492,0.703,0,21.13,54.37,45.44,747.8,10.86,58.8,-0.1489,0.0244,-0.2391,-0.1078,-0.0955,0.0045,0.0625,0.1187,0.1115,0.0527,0.0457,0.0079,0.5,-0.866,0,0,0,0,0,0,0,0,0
1179,0.27538954580616637,0.2706920335670766,0.23670661803022397,0.5894855447783506,0.13144757043649788,0.07722671968038844,0,0,0,16,evaporative,1.249,2.398,1,36.02,42.78,98.84,1271.6,53.49,58.3,0.1748,-0.0022,0.1898,0.1038,0.0891,0.0132,0.0705,0.052,0.11,0.0519,0.0439,0.0093,-0.866,-0.5,0,0,0,0,0,0,0,0,2
1180,0.31395734335285663,0.40478790665593767,0.2616362688900469,0.614396860234203,0.13053248060517944,0.09232798417234558,0,0,0,14,air,1.567,0.606,0,24.7,46.03,66.01,831.0,10.46,64.8,0.0386,0.1341,0.0249,0.0249,-0.0009,0.0151,0.0815,0.0678,0.1077,0.0544,0.0415,0.0157,-0.5,-0.866,0,0,0,0,0,0,0,0,0
1181,0.42645596198474967,0.5325612139326361,0.3963314226159458,0.7021087141295991,0.2418480747526716,0.13141923212937393,0,0,0,7,evaporative,1.277,1.962,1,33.81,49.94,86.68,1198.7,62.85,90.0,0.1125,0.1278,0.1347,0.0877,0.1113,0.0391,0.1178,0.1212,0.1267,0.0772,0.0707,0.029,0.9659,-0.2588,0,0,0,0,0,0,0,0,2
1182,0.4317604155155266,0.505891481779515,0.4069202709744657,0.7188990451968033,0.23959085316875275,0.12740497194796754,0,0,0,15,air,1.447,0.636,0,21.12,49.36,60.13,774.3,8.94,48.8,0.0053,-0.0267,0.0106,0.0168,-0.0023,-0.004,0.1355,0.1241,0.1464,0.0942,0.0844,0.03,-0.7071,-0.7071,0,0,0,0,0,0,0,0,0
1183,0.4393855674660183,0.47226692723301533,0.48692027097446555,0.6879035195719642,0.24251914062897176,0.10236363462586143,0,0,0,5,air,1.53,0.725,0,21.82,48.52,64.63,629.1,12.3,32.6,0.0076,-0.0336,0.08,-0.031,0.0029,-0.025,0.0769,0.1047,0.1055,0.0571,0.0604,0.0231,0.9659,0.2588,0,0,0,0,0,0,0,0,0
1184,0.38446237153276597,0.5068111277158296,0.42568004168837903,0.6500404090782684,0.25888908094477947,0.10570885144370004,0,0,0,19,evaporative,1.335,2.587,1,31.05,48.79,84.15,1126.6,61.54,61.8,-0.0549,0.0345,-0.0612,-0.0379,0.0164,0.0033,0.0522,0.0494,0.0826,0.0422,0.0521,0.0168,-0.9659,0.2588,0,0,0,0,0,0,0,0,2
1185,0.33384904409327,0.4016841016208761,0.3934132360604481,0.6648723033957987,0.26421693729601126,0.08821814636757244,0,0,0,1,humidity_warn,1.542,0.61,1,20.12,27.74,58.27,887.8,13.08,46.5,-0.0506,-0.1051,-0.0323,0.0148,0.0053,-0.0175,0.0442,0.0507,0.0385,0.0277,0.0113,0.0181,0.2588,0.9659,0,0,0,0,0,0,0,0,3
1186,0.49231959332522934,0.32029543625704093,0.48112558624283475,0.38536421048233693,0.15037976227999716,0.4409951542144953,0,0,1,5,emergency,2.487,0.45,2,48.15,35.78,107.72,128.3,6.87,459.1,0.1585,-0.0814,0.0877,-0.2795,-0.1138,0.3528,0.0599,0.0801,0.0429,0.1345,0.0463,0.1505,0.9659,0.2588,0,1,0,0,0,0,0,0,1
1187,0.48513647916896896,0.3190884009656283,0.4785409067222508,0.3669810175253977,0.15011540299539405,0.4470165444866049,0,1,0,3,security_alert,1.626,0.854,2,20.47,49.15,59.51,703.9,8.81,55.1,-0.0072,-0.0012,-0.0026,-0.0184,-0.0003,0.006,0.0676,0.0858,0.0415,0.1603,0.058,0.1892,0.7071,0.7071,0,1,0,0,0,0,0,1,4
1188,0.4806055917780969,0.3190309230946087,0.4665346534653465,0.3863564851021717,0.14834622932151173,0.46450724956273237,0,1,1,3,security_alert,1.681,0.976,2,21.41,48.51,61.75,703.3,11.43,50.9,-0.0045,-0.0001,-0.012,0.0194,-0.0018,0.0175,0.0719,0.0827,0.0382,0.1525,0.0613,0.1941,0.7071,0.7071,0,1,0,0,0,0,0,1,4
1189,0.3871145982981543,0.33058397516955984,0.4066701406982802,0.3108130515447497,0.040467305873859966,0.4509352270446444,0,0,0,5,air,1.452,0.832,0,22.59,50.8,69.79,837.3,8.49,47.6,-0.0935,0.0116,-0.0599,-0.0755,-0.1079,-0.0136,0.0714,0.0359,0.0419,0.1387,0.0791,0.1624,0.9659,0.2588,0,1,0,0,0,0,0,0,0
1190,0.4491103989391094,0.5982584205081045,0.43093277748827497,0.2818281876495756,0.4440015861557076,0.45580968583635206,1,0,1,18,emergency,1.635,5.234,2,25.73,74.31,64.09,776.8,211.52,51.6,0.062,0.2677,0.0243,-0.029,0.4035,0.0049,0.0434,0.1235,0.0326,0.0474,0.1514,0.0089,-1.0,-0.0,0,1,0,0,0,0,0,0,1
1191,0.23892142778207526,0.6595873088860791,0.40162584679520563,0.5512568594247157,0.5422415633801385,0.08611543865350244,0,0,0,11,evaporative,1.291,2.965,1,29.13,46.45,100.69,1160.1,55.18,72.3,-0.2102,0.0613,-0.0293,0.2694,0.0982,-0.3697,0.1024,0.1691,0.0347,0.1048,0.2157,0.1649,0.2588,-0.9659,0,0,0,0,0,0,0,0,2
1192,0.2518510332633441,0.651540406943327,0.3914538822303282,0.5672377033020549,0.5426686053014205,0.09060758695174284,0,1,1,4,security_alert,1.679,0.717,2,21.64,47.75,57.07,765.1,9.02,59.8,0.0129,-0.008,-0.0102,0.016,0.0004,0.0045,0.1113,0.1724,0.0301,0.1333,0.2341,0.202,0.866,0.5,0,0,0,0,0,0,0,1,4
1193,0.22223450104983966,0.6675192550867917,0.42805627931214163,0.592775718517803,0.5406757430021047,0.09634224435375191,0,0,0,15,air,1.481,0.901,0,18.73,51.29,70.53,801.1,10.45,56.9,-0.0296,0.016,0.0366,0.0255,-0.002,0.0057,0.1018,0.1429,0.0171,0.1512,0.2175,0.1985,-0.7071,-0.7071,0,0,0,0,0,0,0,0,0
1194,0.32545032600287316,0.6656799632141626,0.5462428348097965,0.6790252729734424,0.643470834053543,0.14747627285499923,0,0,0,23,evaporative,1.206,2.334,1,31.93,50.48,98.14,1167.6,59.04,101.1,0.1032,-0.0018,0.1182,0.0862,0.1028,0.0511,0.0935,0.0288,0.0619,0.1496,0.0705,0.1588,-0.2588,0.9659,0,0,0,0,0,0,0,0,2
1195,0.4354072273179357,0.49002758937808966,0.7565190203230847,0.798672702133521,0.3266870697806835,0.18140632915021934,0,0,0,19,evaporative,1.262,2.351,1,35.68,43.75,114.53,1235.0,55.74,87.1,0.11,-0.1757,0.2103,0.1196,-0.3168,0.0339,0.088,0.0768,0.1537,0.1026,0.1162,0.0421,-0.9659,0.2588,0,0,0,0,0,1,0,0,2
1196,0.6552105204995027,0.44427520404644216,0.7288379364252213,0.558986156463429,0.2326768411099023,0.4801819797948905,0,0,0,9,emergency,2.552,0.467,2,49.02,38.49,94.05,242.2,8.95,384.9,0.2198,-0.0458,-0.0277,-0.2397,-0.094,0.2988,0.1754,0.1079,0.1678,0.101,0.1706,0.1615,0.7071,-0.7071,0,1,0,0,0,0,0,0,1
1197,0.78240689578959,0.40708702149672393,0.9120166753517456,0.680696472333164,0.34543624365791903,0.4895485868848385,0,0,0,12,evaporative,1.248,2.969,1,33.15,41.28,101.01,1231.2,64.47,69.6,0.1272,-0.0372,0.1832,0.1217,0.1128,0.0094,0.2315,0.1237,0.1893,0.0932,0.1687,0.1904,0.0,-1.0,1,1,0,0,0,1,0,0,2
1198,0.8746822853353962,0.35552937119209127,1.0,0.8064281116622297,0.46482496365059844,0.5134429927265428,0,0,0,7,evaporative,1.212,2.525,1,27.08,42.32,96.41,1282.6,69.16,81.9,0.0923,-0.0516,0.088,0.1257,0.1194,0.0239,0.2309,0.1187,0.1755,0.102,0.158,0.1815,0.9659,-0.2588,1,1,0,0,0,1,0,0,2
1199,0.7432865510001105,0.19476376595010936,0.8407712350182384,0.7327647773844946,0.3681711421337862,0.45389813336901574,0,0,0,2,humidity_warn,1.54,0.608,1,20.04,22.51,55.17,885.5,11.51,38.8,-0.1314,-0.1608,-0.1592,-0.0737,-0.0967,-0.0595,0.1667,0.1139,0.1116,0.1015,0.0834,0.1371,0.5,0.866,1,1,0,1,0,1,0,0,3
1200,0.5895679080561387,0.2187320381653064,0.6094007295466388,0.5960136672772637,0.26535571575276307,0.41920345608686094,0,1,0,3,security_alert,1.652,0.892,2,21.77,47.92,59.03,711.3,5.18,50.8,-0.1537,0.024,-0.2314,-0.1368,-0.1028,-0.0347,0.1109,0.112,0.1533,0.1004,0.0914,0.0361,0.7071,0.7071,0,1,0,1,0,0,0,1,4
1201,0.43485468007514627,0.29931601333486624,0.5756331422615943,0.8646589643525343,0.3754918607843337,0.13715388953138294,0,0,0,12,evaporative,1.34,2.81,1,35.02,52.51,85.95,1271.0,63.11,89.8,-0.1547,0.0806,-0.0338,0.2686,0.1101,-0.282,0.1736,0.0896,0.1872,0.1051,0.0714,0.1527,0.0,-1.0,0,0,0,0,0,0,0,0,2
1202,0.4068957895900098,0.39151051845039664,0.5010943199583116,0.8195104691500515,0.3285172494433204,0.1342865608303784,0,1,0,18,evaporative,1.24,2.764,1,30.62,57.32,83.13,1058.3,41.37,66.6,-0.028,0.0922,-0.0745,-0.0451,-0.047,-0.0029,0.2001,0.0849,0.2079,0.1051,0.0729,0.182,-1.0,-0.0,0,0,0,0,0,0,0,0,2
1203,0.6995248093712012,0.2828198643522246,0.5639603960396036,0.5244915571791721,0.19139612205264817,0.48792376728760267,0,0,0,20,emergency,2.643,0.369,2,53.56,23.41,111.49,152.8,1.73,451.9,0.2926,-0.1087,0.0629,-0.295,-0.1371,0.3536,0.1516,0.0771,0.1305,0.1447,0.0774,0.1758,-0.866,0.5,0,1,0,0,0,0,0,0,1
1204,0.8319151287435076,0.4395620186228304,0.7725273579989576,0.6107411116348117,0.2663521469024209,0.5042675408833284,0,0,0,0,evaporative,1.303,2.112,1,32.02,49.78,105.2,1215.8,48.37,55.9,0.1324,0.1567,0.2086,0.0862,0.075,0.0163,0.1789,0.0884,0.1018,0.1496,0.07,0.1861,0.0,1.0,1,1,0,0,0,1,0,0,2
1205,0.9510443142888714,0.4510575928267617,0.9177279833246481,0.7196301949166816,0.3937326514219479,0.5313160082961377,0,0,0,5,evaporative,1.252,2.871,1,32.55,49.92,93.86,1128.3,67.82,79.1,0.1191,0.0115,0.1452,0.1089,0.1274,0.027,0.24,0.0781,0.1736,0.1416,0.0831,0.2044,0.9659,0.2588,1,1,0,0,0,1,0,0,2
1206,0.8557851696320036,0.36765720197723883,0.9624596143824906,0.695580591630686,0.3837276692661997,0.5183174515182506,0,0,0,15,evaporative,1.202,2.14,1,26.4,38.0,96.68,1178.9,58.19,76.2,-0.0953,-0.0834,0.0447,-0.024,-0.01,-0.013,0.2113,0.0673,0.2062,0.1119,0.0847,0.169,-0.7071,-0.7071,1,1,0,0,0,1,0,0,2
1207,0.7708034036910154,0.4711173698126223,0.8709536216779572,0.6213950075530378,0.687557828593507,0.5067525590908657,1,0,0,21,emergency,1.646,5.282,2,22.93,75.32,61.18,774.2,190.78,54.5,-0.085,0.1035,-0.0915,-0.0742,0.3038,-0.0116,0.0942,0.0774,0.1583,0.0772,0.1892,0.0162,-0.7071,0.7071,1,1,0,0,0,1,0,0,1
1208,0.4366228312520719,0.6223991263363606,0.6425429911412193,0.760679029189847,0.7024432898496203,0.11908971871505444,0,1,1,4,security_alert,1.565,0.799,2,23.32,49.73,56.7,686.2,9.05,46.3,-0.3342,0.1513,-0.2284,0.1393,0.0149,-0.3877,0.1969,0.0935,0.1278,0.0643,0.1967,0.1775,0.866,0.5,0,0,0,0,0,0,0,1,4
1209,0.4562935130953696,0.6068226232900336,0.6243251693590408,0.7638908654593123,0.7214771583410439,0.13820524338841791,0,1,0,16,evaporative,1.299,2.427,1,33.8,47.07,100.83,1228.1,57.73,75.9,0.0197,-0.0156,-0.0182,0.0032,0.019,0.0191,0.235,0.1085,0.1588,0.0583,0.173,0.214,-0.866,-0.5,0,0,0,0,0,0,0,0,2
1210,0.34600508343463354,0.7694275204046443,0.5386972381448671,0.6503276464682205,1.0,0.11670027813088399,1,0,0,13,emergency,1.644,5.767,2,22.57,78.21,73.32,693.4,237.63,56.6,-0.1103,0.1626,-0.0856,-0.1136,0.2785,-0.0215,0.2252,0.1538,0.1798,0.0641,0.2183,0.2126,-0.2588,-0.9659,0,0,0,0,0,0,0,0,1
